DELPHI DB FILE
FORMAT NUMBER=1
NUMBER OF BOUNDARY POINTS= 1934
45  43  47  0.006   -0.006  0.010   -0.011  0.002   -0.002  
45  43  48  0.007   -0.006  0.010   -0.011  0.001   0.001   
45  43  49  0.006   -0.006  0.010   -0.011  -0.002  0.002   
45  43  50  0.005   -0.005  0.008   -0.009  -0.003  0.004   
45  43  51  0.004   -0.004  0.006   -0.007  -0.004  0.004   
45  43  52  0.003   -0.003  0.005   -0.005  -0.004  0.004   
45  43  53  0.002   -0.002  0.003   -0.003  -0.003  0.003   
45  44  43  0.003   -0.003  0.004   -0.004  0.005   -0.005  
45  44  44  0.005   -0.004  0.006   -0.006  0.006   -0.006  
45  44  45  0.007   -0.006  0.008   -0.009  0.007   -0.006  
45  44  46  0.009   -0.009  0.011   -0.012  0.006   -0.005  
45  44  47  0.010   -0.010  0.013   -0.014  0.004   -0.003  
45  44  48  0.011   -0.011  0.014   -0.015  0.001   0.001   
45  44  49  0.010   -0.010  0.013   -0.014  -0.003  0.004   
45  44  50  0.009   -0.009  0.011   -0.012  -0.005  0.006   
45  44  51  0.007   -0.006  0.008   -0.009  -0.006  0.007   
45  44  52  0.005   -0.004  0.006   -0.006  -0.006  0.006   
45  44  53  0.003   -0.003  0.004   -0.004  -0.005  0.005   
45  45  42  0.002   -0.002  0.002   -0.002  0.004   -0.005  
45  45  43  0.004   -0.004  0.004   -0.004  0.006   -0.007  
45  45  44  0.007   -0.006  0.007   -0.006  0.008   -0.009  
45  45  45  0.010   -0.010  0.010   -0.010  0.010   -0.010  
45  45  46  0.013   -0.013  0.013   -0.013  0.009   -0.009  
45  45  47  0.016   -0.017  0.016   -0.017  0.006   -0.005  
45  45  48  0.017   -0.018  0.017   -0.018  0.001   0.001   
45  45  49  0.016   -0.017  0.016   -0.017  -0.005  0.006   
45  45  50  0.013   -0.013  0.013   -0.013  -0.009  0.009   
45  45  51  0.010   -0.010  0.010   -0.010  -0.010  0.010   
45  45  52  0.007   -0.006  0.007   -0.006  -0.009  0.008   
45  45  53  0.004   -0.004  0.004   -0.004  -0.007  0.006   
45  45  54  0.002   -0.002  0.002   -0.002  -0.005  0.004   
45  46  42  0.003   -0.003  0.002   -0.002  0.006   -0.006  
45  46  43  0.005   -0.005  0.004   -0.003  0.008   -0.009  
45  46  44  0.009   -0.009  0.006   -0.005  0.011   -0.012  
45  46  45  0.013   -0.013  0.009   -0.009  0.013   -0.013  
45  46  46  0.019   -0.020  0.013   -0.013  0.013   -0.013  
45  46  47  0.024   -0.026  0.017   -0.017  0.009   -0.008  
45  46  48  0.027   -0.028  0.018   -0.018  0.001   0.001   
45  46  49  0.024   -0.026  0.017   -0.017  -0.008  0.009   
45  46  50  0.019   -0.020  0.013   -0.013  -0.013  0.013   
45  46  51  0.013   -0.013  0.009   -0.009  -0.013  0.013   
